version,run_number,test_name,test_path,phase,duration_sec,total_test_time
before,1,test_rule_file_name_tactic,tests/test_all_rules.py::TestRuleFiles::test_rule_file_name_tactic,call,0.02,30.28
before,1,test_eql_validation,tests/test_schemas.py::TestSchemas::test_eql_validation,call,0.02,30.28
before,1,test_and_query,tests/kuery/test_eql2kql.py::TestEql2Kql::test_and_query,call,0.01,30.28
before,1,test_build_fields_min_stack,tests/test_all_rules.py::TestBuildTimeFields::test_build_fields_min_stack,call,0.01,30.28
before,1,test_previous_entries_gte_current_min_stack,tests/test_version_locking.py::TestVersionLock::test_previous_entries_gte_current_min_stack,call,0.01,30.28
before,1,test_rtas_with_triggered_rules_have_uuid,tests/test_mappings.py::TestRTAs::test_rtas_with_triggered_rules_have_uuid,call,0.01,30.28
before,1,test_eql_interval_to_maxspan,tests/test_all_rules.py::TestRuleTiming::test_eql_interval_to_maxspan,call,0.01,30.28
before,1,test_tactic_to_technique_correlations,tests/test_all_rules.py::TestThreatMappings::test_tactic_to_technique_correlations,call,0.01,30.28
after,1,test_all_rule_queries_optimized,tests/test_all_rules.py::TestValidRules::test_all_rule_queries_optimized,setup,25.2,30.91
after,1,test_production_rules_have_rta,tests/test_all_rules.py::TestValidRules::test_production_rules_have_rta,call,1.7,30.91
after,1,test_rule_type_changes,tests/test_all_rules.py::TestValidRules::test_rule_type_changes,call,0.96,30.91
after,1,test_package_summary,tests/test_packages.py::TestPackages::test_package_summary,call,0.88,30.91
after,1,test_rule_versioning,tests/test_packages.py::TestPackages::test_rule_versioning,call,0.45,30.91
after,1,test_package_loader_default_configs,tests/test_packages.py::TestPackages::test_package_loader_default_configs,call,0.29,30.91
after,1,test_integration_tag,tests/test_all_rules.py::TestRuleMetadata::test_integration_tag,call,0.04,30.91
after,1,test_eql_interval_to_maxspan,tests/test_all_rules.py::TestRuleTiming::test_eql_interval_to_maxspan,setup,0.04,30.91
after,1,test_false_positives,tests/test_mappings.py::TestMappings::test_false_positives,setup,0.04,30.91
after,1,test_deprecated_rules,tests/test_all_rules.py::TestRuleMetadata::test_deprecated_rules,setup,0.04,30.91
after,1,test_duplicated_tactics,tests/test_all_rules.py::TestThreatMappings::test_duplicated_tactics,setup,0.04,30.91
after,1,test_timeline_has_title,tests/test_all_rules.py::TestRuleTimelines::test_timeline_has_title,setup,0.04,30.91
after,1,test_build_fields_min_stack,tests/test_all_rules.py::TestBuildTimeFields::test_build_fields_min_stack,setup,0.04,30.91
after,1,test_rule_risk_score_severity_mismatch,tests/test_all_rules.py::TestRiskScoreMismatch::test_rule_risk_score_severity_mismatch,setup,0.04,30.91
after,1,test_elastic_license_only_v2,tests/test_all_rules.py::TestLicense::test_elastic_license_only_v2,setup,0.04,30.91
after,1,test_rule_backports_for_restricted_fields,tests/test_all_rules.py::TestIncompatibleFields::test_rule_backports_for_restricted_fields,setup,0.04,30.91
after,1,test_package_loader_default_configs,tests/test_packages.py::TestPackages::test_package_loader_default_configs,setup,0.04,30.91
after,1,test_casing_and_spacing,tests/test_all_rules.py::TestRuleTags::test_casing_and_spacing,setup,0.04,30.91
after,1,test_all_min_stack_rules_have_comment,tests/test_all_rules.py::TestIntegrationRules::test_all_min_stack_rules_have_comment,setup,0.04,30.91
after,1,test_note_guide,tests/test_all_rules.py::TestOsqueryPluginNote::test_note_guide,setup,0.04,30.91
after,1,test_os_and_platform_in_query,tests/test_all_rules.py::TestEndpointQuery::test_os_and_platform_in_query,setup,0.04,30.91
after,1,test_rule_file_name_tactic,tests/test_all_rules.py::TestRuleFiles::test_rule_file_name_tactic,setup,0.04,30.91
after,1,test_os_and_platform_in_query,tests/test_all_rules.py::TestEndpointQuery::test_os_and_platform_in_query,call,0.03,30.91
after,1,test_rule_file_name_tactic,tests/test_all_rules.py::TestRuleFiles::test_rule_file_name_tactic,call,0.02,30.91
after,1,test_eql_validation,tests/test_schemas.py::TestSchemas::test_eql_validation,call,0.02,30.91
after,1,test_build_fields_min_stack,tests/test_all_rules.py::TestBuildTimeFields::test_build_fields_min_stack,call,0.01,30.91
after,1,test_previous_entries_gte_current_min_stack,tests/test_version_locking.py::TestVersionLock::test_previous_entries_gte_current_min_stack,call,0.01,30.91
after,1,test_and_query,tests/kuery/test_eql2kql.py::TestEql2Kql::test_and_query,call,0.01,30.91
after,1,test_rtas_with_triggered_rules_have_uuid,tests/test_mappings.py::TestRTAs::test_rtas_with_triggered_rules_have_uuid,call,0.01,30.91
after,1,test_tactic_to_technique_correlations,tests/test_all_rules.py::TestThreatMappings::test_tactic_to_technique_correlations,call,0.01,30.91
